gene	logFC	logCPM	LR	PValue	FDR	de_family	de_method	de_type
Gm27032	-3.021582531	5.171070755	2681.801922	0	0	pseudobulk	edgeR	LRT
Mir181a-1hg	2.384274605	7.243979854	3368.59427	0	0	pseudobulk	edgeR	LRT
2810049E08Rik	2.27232932	7.051550632	3941.367594	0	0	pseudobulk	edgeR	LRT
Gm26652	1.851268655	6.599764875	2362.420602	0	0	pseudobulk	edgeR	LRT
Gm20732	1.774120648	6.107607749	1717.559976	0	0	pseudobulk	edgeR	LRT
Mirg	1.574074418	7.447189256	2550.69048	0	0	pseudobulk	edgeR	LRT
C130071C03Rik	1.502527051	9.497010769	4127.994493	0	0	pseudobulk	edgeR	LRT
Gm3764	1.497299185	7.577022307	2319.581713	0	0	pseudobulk	edgeR	LRT
Lncpint	1.270914339	10.3022759	2877.707298	0	0	pseudobulk	edgeR	LRT
B830012L14Rik	1.115793978	8.621053724	1650.722861	0	0	pseudobulk	edgeR	LRT
Mir9-3hg	1.05615911	7.868366963	1493.018601	0	0	pseudobulk	edgeR	LRT
Mir124a-1hg	0.975076063	9.140068395	1602.509619	0	0	pseudobulk	edgeR	LRT
Gm49317	0.972287772	8.783340788	1571.571726	0	0	pseudobulk	edgeR	LRT
Spaca6	1.441748902	6.261735843	1272.830566	9.07E-279	1.58E-275	pseudobulk	edgeR	LRT
Gm9916	1.852319123	5.160465831	1078.976333	1.23E-236	1.99E-233	pseudobulk	edgeR	LRT
Erdr1	-1.100246561	6.32623515	828.4053548	3.60E-182	5.17E-179	pseudobulk	edgeR	LRT
C78859	1.202420193	5.733899163	727.258442	3.53E-160	4.79E-157	pseudobulk	edgeR	LRT
Ftx	0.708060283	8.14175265	716.9768859	6.08E-158	7.81E-155	pseudobulk	edgeR	LRT
AC149090.1	0.737452001	8.656753023	682.8113796	1.64E-150	1.90E-147	pseudobulk	edgeR	LRT
Gm49539	1.157222388	5.331622213	534.2771616	3.31E-118	3.68E-115	pseudobulk	edgeR	LRT
5330434G04Rik	0.784700396	7.387001526	533.3556697	5.26E-118	5.58E-115	pseudobulk	edgeR	LRT
Fah	0.542942271	8.632381346	491.7582076	5.91E-109	6.00E-106	pseudobulk	edgeR	LRT
Pde10a	0.537047249	9.891939582	413.421229	6.60E-92	6.44E-89	pseudobulk	edgeR	LRT
C1ql3	0.639886174	6.393787619	305.2136602	2.41E-68	2.18E-65	pseudobulk	edgeR	LRT
Dtx3	0.513089653	7.055727383	259.8564222	1.84E-58	1.57E-55	pseudobulk	edgeR	LRT
Hmgcs1	-0.884021185	5.134682233	259.8325309	1.87E-58	1.57E-55	pseudobulk	edgeR	LRT
Aopep	0.396870613	9.028617834	240.6395165	2.85E-54	2.24E-51	pseudobulk	edgeR	LRT
Slit2	-0.475009363	7.863259683	235.9628236	2.99E-53	2.28E-50	pseudobulk	edgeR	LRT
9530059O14Rik	0.405847137	8.301396622	234.5739527	6.00E-53	4.43E-50	pseudobulk	edgeR	LRT
Sparcl1	0.530258581	6.475322585	227.9716327	1.65E-51	1.18E-48	pseudobulk	edgeR	LRT
Gria2	0.326811946	10.42052904	217.3552286	3.41E-49	2.38E-46	pseudobulk	edgeR	LRT
Gm47283	-0.608110443	5.736491771	205.3557937	1.42E-46	9.60E-44	pseudobulk	edgeR	LRT
Son	0.409334322	7.531530004	202.3003652	6.57E-46	4.33E-43	pseudobulk	edgeR	LRT
Dach1	-0.65574856	5.335058946	199.7413717	2.38E-45	1.53E-42	pseudobulk	edgeR	LRT
Tafa1	0.41856186	9.492814458	196.7278404	1.08E-44	6.43E-42	pseudobulk	edgeR	LRT
Usp29	0.54448016	6.600711845	196.2893204	1.35E-44	7.83E-42	pseudobulk	edgeR	LRT
Tlcd2	0.777427456	4.857159586	192.9290502	7.29E-44	4.14E-41	pseudobulk	edgeR	LRT
Sntb2	0.440507865	7.4623546	184.6051834	4.79E-42	2.59E-39	pseudobulk	edgeR	LRT
Arid5b	0.404896782	7.577541381	179.8948153	5.11E-41	2.71E-38	pseudobulk	edgeR	LRT
Gm11683	0.564497376	5.945683884	176.4320455	2.91E-40	1.51E-37	pseudobulk	edgeR	LRT
Atp1b1	0.342186792	8.174298531	176.3996547	2.96E-40	1.51E-37	pseudobulk	edgeR	LRT
R3hdm1	0.30792189	10.75637677	173.1033926	1.55E-39	7.58E-37	pseudobulk	edgeR	LRT
Chpf2	0.534382988	5.799825493	163.8593381	1.62E-37	7.77E-35	pseudobulk	edgeR	LRT
Malat1	0.253941042	14.73043345	160.3616027	9.43E-37	4.34E-34	pseudobulk	edgeR	LRT
Slc39a10	0.355378596	7.552810755	159.1874738	1.70E-36	7.69E-34	pseudobulk	edgeR	LRT
Hmgcr	-0.467624991	6.367555336	157.9726056	3.14E-36	1.39E-33	pseudobulk	edgeR	LRT
Sorcs1	0.319802041	8.902815062	155.4765996	1.10E-35	4.80E-33	pseudobulk	edgeR	LRT
Grin2b	0.265146597	10.65993523	153.5349123	2.93E-35	1.23E-32	pseudobulk	edgeR	LRT
Pex5l	0.303944503	9.636995766	150.8635588	1.12E-34	4.64E-32	pseudobulk	edgeR	LRT
Galnt13	-0.299166122	8.737515748	150.0066308	1.73E-34	7.02E-32	pseudobulk	edgeR	LRT
Gria1	0.28193227	9.601282941	147.980936	4.79E-34	1.92E-31	pseudobulk	edgeR	LRT
Mir670hg	0.617478569	5.93569061	146.2442112	1.15E-33	4.52E-31	pseudobulk	edgeR	LRT
Zbtb16	0.357367693	7.664591605	144.5420255	2.70E-33	1.05E-30	pseudobulk	edgeR	LRT
Cdk8	0.31564278	8.576185407	143.8086778	3.91E-33	1.48E-30	pseudobulk	edgeR	LRT
Maml3	0.555881518	7.143325609	143.7961128	3.94E-33	1.48E-30	pseudobulk	edgeR	LRT
Hs3st5	-0.378112581	7.097804656	141.7010323	1.13E-32	4.12E-30	pseudobulk	edgeR	LRT
Aplp1	0.39184196	7.042681887	141.4507599	1.28E-32	4.60E-30	pseudobulk	edgeR	LRT
Gm28905	0.459365049	7.746146152	140.9568456	1.64E-32	5.81E-30	pseudobulk	edgeR	LRT
Mef2c	0.244334458	10.47905831	136.3718358	1.65E-31	5.77E-29	pseudobulk	edgeR	LRT
Kmt2a	0.324608447	7.815169376	134.1282153	5.12E-31	1.76E-28	pseudobulk	edgeR	LRT
Igsf8	0.431870881	6.485753909	133.1684619	8.31E-31	2.78E-28	pseudobulk	edgeR	LRT
Cfap77	0.604317587	5.291075766	133.0159979	8.97E-31	2.96E-28	pseudobulk	edgeR	LRT
Hspa8	0.372064354	7.372772142	131.8857393	1.58E-30	5.15E-28	pseudobulk	edgeR	LRT
Meg3	0.230992941	11.78910663	129.2156277	6.08E-30	1.93E-27	pseudobulk	edgeR	LRT
Large1	0.246543744	9.982291549	128.6583954	8.06E-30	2.52E-27	pseudobulk	edgeR	LRT
Eda	-0.503613502	5.815156972	127.6872663	1.31E-29	4.06E-27	pseudobulk	edgeR	LRT
Srebf2	-0.458951274	5.973415194	125.3137073	4.35E-29	1.32E-26	pseudobulk	edgeR	LRT
Pcdh15	0.289325528	11.01521122	125.2520252	4.48E-29	1.35E-26	pseudobulk	edgeR	LRT
Cpne6	0.443117398	6.069484129	125.1043768	4.83E-29	1.44E-26	pseudobulk	edgeR	LRT
Tnr	0.251275735	9.62210392	124.4746594	6.63E-29	1.95E-26	pseudobulk	edgeR	LRT
Clk1	0.357951649	6.952569393	123.654842	1.00E-28	2.91E-26	pseudobulk	edgeR	LRT
Trank1	0.272070852	8.504101671	123.6244615	1.02E-28	2.92E-26	pseudobulk	edgeR	LRT
Itm2b	0.328150112	7.287335752	121.9213407	2.40E-28	6.81E-26	pseudobulk	edgeR	LRT
Nup93	0.325668805	7.236761325	119.35332	8.76E-28	2.46E-25	pseudobulk	edgeR	LRT
Gpr22	0.551113111	5.216181484	119.2841385	9.08E-28	2.50E-25	pseudobulk	edgeR	LRT
Coro6	-0.572854028	4.987390426	119.272901	9.13E-28	2.50E-25	pseudobulk	edgeR	LRT
Ntrk3	0.305587974	9.640286092	118.2765167	1.51E-27	4.09E-25	pseudobulk	edgeR	LRT
A830036E02Rik	0.398386038	6.602970554	117.518592	2.21E-27	5.92E-25	pseudobulk	edgeR	LRT
Sema3a	0.497265622	5.898017682	116.9260416	2.98E-27	7.90E-25	pseudobulk	edgeR	LRT
Gm16083	-0.623780624	4.884620481	115.416922	6.38E-27	1.67E-24	pseudobulk	edgeR	LRT
Ociad2	0.49169948	5.614281886	114.5642699	9.80E-27	2.54E-24	pseudobulk	edgeR	LRT
Spock2	0.374485785	6.533086516	114.0945845	1.24E-26	3.19E-24	pseudobulk	edgeR	LRT
Iqgap2	0.390904118	6.48816215	113.2941151	1.86E-26	4.73E-24	pseudobulk	edgeR	LRT
Pam	0.260597469	9.11694524	112.181185	3.26E-26	8.20E-24	pseudobulk	edgeR	LRT
Rims2	0.229103511	9.937001884	112.0997584	3.40E-26	8.46E-24	pseudobulk	edgeR	LRT
Trhde	-0.346147351	7.843378501	111.9325409	3.70E-26	9.11E-24	pseudobulk	edgeR	LRT
Tmem30a	0.360507489	6.538217039	110.755578	6.69E-26	1.63E-23	pseudobulk	edgeR	LRT
Gm13601	0.48189702	5.741860828	110.4829178	7.68E-26	1.85E-23	pseudobulk	edgeR	LRT
Wipf3	0.428444504	7.033460061	109.8036887	1.08E-25	2.59E-23	pseudobulk	edgeR	LRT
Cdr1os	0.221166572	9.952847696	109.6463025	1.17E-25	2.77E-23	pseudobulk	edgeR	LRT
Thsd7b	-0.392435229	6.510570797	108.575844	2.01E-25	4.67E-23	pseudobulk	edgeR	LRT
Pou6f2	-0.341351796	6.787100702	107.7180151	3.10E-25	7.13E-23	pseudobulk	edgeR	LRT
Srsf5	0.309945481	7.487858597	107.5897296	3.31E-25	7.54E-23	pseudobulk	edgeR	LRT
Gpc1	0.564572508	4.867095827	105.8547679	7.93E-25	1.78E-22	pseudobulk	edgeR	LRT
Bach2	0.323486713	7.206059183	105.6768228	8.68E-25	1.92E-22	pseudobulk	edgeR	LRT
Atp2b1	0.232533815	9.615942709	105.5842135	9.09E-25	1.97E-22	pseudobulk	edgeR	LRT
Mast3	0.351594335	6.8755728	105.5795158	9.12E-25	1.97E-22	pseudobulk	edgeR	LRT
Ddx5	0.274576672	8.099787224	105.5772936	9.13E-25	1.97E-22	pseudobulk	edgeR	LRT
Trpc6	0.510713283	6.840568682	104.7123913	1.41E-24	3.02E-22	pseudobulk	edgeR	LRT
Ptk2b	0.295954761	7.421890424	104.3259147	1.72E-24	3.64E-22	pseudobulk	edgeR	LRT
Fancc	0.461121167	5.588278665	103.8260994	2.21E-24	4.64E-22	pseudobulk	edgeR	LRT
Zeb2	0.232095297	8.999706605	102.3829106	4.58E-24	9.54E-22	pseudobulk	edgeR	LRT
Rgs20	-0.420236003	5.800142641	101.6505588	6.62E-24	1.37E-21	pseudobulk	edgeR	LRT
Cpe	0.277953985	7.969905505	101.2528818	8.10E-24	1.66E-21	pseudobulk	edgeR	LRT
Lyst	0.30878854	7.519518712	100.5460167	1.16E-23	2.35E-21	pseudobulk	edgeR	LRT
Chgb	0.368768162	6.726446152	99.01723229	2.50E-23	5.05E-21	pseudobulk	edgeR	LRT
Itga8	0.364778087	7.166682571	98.77907921	2.82E-23	5.64E-21	pseudobulk	edgeR	LRT
Zfp697	-0.300119157	7.508421221	98.50213224	3.25E-23	6.44E-21	pseudobulk	edgeR	LRT
Plk2	0.308997788	7.293618462	97.06509017	6.71E-23	1.32E-20	pseudobulk	edgeR	LRT
Syt5	0.453553559	5.466936822	96.49241029	8.96E-23	1.75E-20	pseudobulk	edgeR	LRT
Nrg1	0.207270095	12.63677215	96.43979418	9.20E-23	1.78E-20	pseudobulk	edgeR	LRT
Runx2	0.287885173	7.710176672	96.15702076	1.06E-22	2.04E-20	pseudobulk	edgeR	LRT
Grm5	0.201572778	10.93062286	96.12565843	1.08E-22	2.05E-20	pseudobulk	edgeR	LRT
Dlgap1	0.216484433	11.0875679	95.52875601	1.46E-22	2.76E-20	pseudobulk	edgeR	LRT
Tnrc6b	0.260763693	7.964646194	95.37059425	1.58E-22	2.96E-20	pseudobulk	edgeR	LRT
Spen	0.385538835	6.110841861	95.32608544	1.61E-22	3.01E-20	pseudobulk	edgeR	LRT
Satb2	0.242621239	8.91427096	94.97274638	1.93E-22	3.57E-20	pseudobulk	edgeR	LRT
Samd5	-0.405827461	6.443928138	94.70068203	2.21E-22	4.03E-20	pseudobulk	edgeR	LRT
Sorl1	0.294311922	7.707596551	94.65152577	2.27E-22	4.10E-20	pseudobulk	edgeR	LRT
Prkce	0.241520681	9.296232119	94.6175675	2.31E-22	4.14E-20	pseudobulk	edgeR	LRT
Cmss1	0.20442193	10.21240479	94.34059954	2.66E-22	4.73E-20	pseudobulk	edgeR	LRT
Gm27000	0.222799935	9.007240878	93.48261369	4.10E-22	7.23E-20	pseudobulk	edgeR	LRT
Galnt16	0.411253323	5.785020031	93.47269462	4.12E-22	7.23E-20	pseudobulk	edgeR	LRT
Cyp51	-0.53611364	5.04625072	93.15687234	4.83E-22	8.42E-20	pseudobulk	edgeR	LRT
Ly6h	0.310035942	7.296126264	93.13705909	4.88E-22	8.44E-20	pseudobulk	edgeR	LRT
Rgs11	-0.384924153	5.87777539	91.21735478	1.29E-21	2.21E-19	pseudobulk	edgeR	LRT
Adgrb2	0.333569444	6.50979698	90.68050626	1.69E-21	2.88E-19	pseudobulk	edgeR	LRT
Rspo3	0.431147639	5.526338797	90.53269959	1.82E-21	3.08E-19	pseudobulk	edgeR	LRT
Ghr	-0.390228507	5.906785989	90.50910505	1.84E-21	3.10E-19	pseudobulk	edgeR	LRT
Nrxn3	0.220786374	12.70500407	90.32055113	2.03E-21	3.38E-19	pseudobulk	edgeR	LRT
Lsamp	0.258669365	12.85292665	90.01586779	2.36E-21	3.92E-19	pseudobulk	edgeR	LRT
Pcdh11x	-0.312632284	7.072924876	89.33488127	3.33E-21	5.49E-19	pseudobulk	edgeR	LRT
Ntrk2	0.236171552	9.770307298	88.79423694	4.38E-21	7.17E-19	pseudobulk	edgeR	LRT
Enc1	0.294106207	6.988054816	88.49518229	5.10E-21	8.29E-19	pseudobulk	edgeR	LRT
Gpm6a	0.217413509	9.768749924	88.16730275	6.01E-21	9.72E-19	pseudobulk	edgeR	LRT
Slc24a2	0.219447537	10.13479708	88.13788315	6.10E-21	9.80E-19	pseudobulk	edgeR	LRT
Trpc4	0.429232843	5.740337252	87.17026829	9.96E-21	1.59E-18	pseudobulk	edgeR	LRT
Pde1c	0.407260097	5.724978084	87.01969059	1.07E-20	1.70E-18	pseudobulk	edgeR	LRT
Tcf4	0.216553434	9.688453861	86.23678611	1.60E-20	2.51E-18	pseudobulk	edgeR	LRT
Pcdh17	0.317920636	7.259399913	86.10135521	1.71E-20	2.67E-18	pseudobulk	edgeR	LRT
Mdh1	0.33814581	6.334627697	85.67461274	2.12E-20	3.30E-18	pseudobulk	edgeR	LRT
Dhcr24	-0.539503843	4.747954639	85.53590031	2.28E-20	3.51E-18	pseudobulk	edgeR	LRT
L3mbtl1	-0.470950252	5.432597708	85.47244146	2.35E-20	3.60E-18	pseudobulk	edgeR	LRT
Cdh12	0.208193773	10.00664209	85.22782405	2.66E-20	4.05E-18	pseudobulk	edgeR	LRT
Gm3294	0.414617518	5.50320184	84.08183737	4.75E-20	7.19E-18	pseudobulk	edgeR	LRT
Ypel3	0.314603347	6.534007158	83.85422838	5.33E-20	8.02E-18	pseudobulk	edgeR	LRT
Chrm2	0.328466157	7.293292872	83.78077278	5.53E-20	8.27E-18	pseudobulk	edgeR	LRT
Nell2	0.23273986	9.667948812	83.50316994	6.36E-20	9.46E-18	pseudobulk	edgeR	LRT
Ctxn1	-0.328262493	6.305717437	83.47887628	6.44E-20	9.52E-18	pseudobulk	edgeR	LRT
Phactr1	0.185786034	11.71754281	83.13086966	7.68E-20	1.13E-17	pseudobulk	edgeR	LRT
Itpr1	0.223278399	8.976057258	82.39810334	1.11E-19	1.63E-17	pseudobulk	edgeR	LRT
Lmtk3	0.299741227	6.902787298	82.24637708	1.20E-19	1.74E-17	pseudobulk	edgeR	LRT
Myt1l	0.202661999	9.420817184	81.94047883	1.40E-19	2.01E-17	pseudobulk	edgeR	LRT
5031425E22Rik	-0.30831309	6.877309301	81.28649429	1.95E-19	2.77E-17	pseudobulk	edgeR	LRT
B3galt2	0.489355679	5.010923682	81.10932564	2.14E-19	3.01E-17	pseudobulk	edgeR	LRT
Cox7a2	-0.470714431	5.10336851	81.09025435	2.16E-19	3.02E-17	pseudobulk	edgeR	LRT
Necab1	0.277158334	7.741522856	79.96930072	3.80E-19	5.30E-17	pseudobulk	edgeR	LRT
Ptpn5	0.270006679	7.300043373	79.09589752	5.92E-19	8.20E-17	pseudobulk	edgeR	LRT
Akap6	0.196266963	9.467691812	78.57335879	7.71E-19	1.06E-16	pseudobulk	edgeR	LRT
Arhgap21	0.241664899	8.040499946	78.40452383	8.40E-19	1.15E-16	pseudobulk	edgeR	LRT
Syne1	0.209652068	9.359375332	78.35618113	8.60E-19	1.17E-16	pseudobulk	edgeR	LRT
Chn1	0.226407884	8.529494866	78.15579775	9.52E-19	1.29E-16	pseudobulk	edgeR	LRT
Il1rapl1	0.184904561	11.74167344	77.88657724	1.09E-18	1.47E-16	pseudobulk	edgeR	LRT
Crppa	-0.360795116	6.096734253	77.01202309	1.70E-18	2.25E-16	pseudobulk	edgeR	LRT
Snap25	0.184281197	9.975513835	76.91021438	1.79E-18	2.36E-16	pseudobulk	edgeR	LRT
Ypel4	0.386150743	5.64584278	76.55466233	2.14E-18	2.81E-16	pseudobulk	edgeR	LRT
Tanc2	0.185927633	9.806709479	76.51860867	2.18E-18	2.85E-16	pseudobulk	edgeR	LRT
Vgf	0.413210809	5.563321947	75.76960626	3.19E-18	4.11E-16	pseudobulk	edgeR	LRT
Oip5os1	0.382178827	5.604766801	75.4729185	3.70E-18	4.71E-16	pseudobulk	edgeR	LRT
Ldb2	0.199467921	9.331726679	75.45137536	3.75E-18	4.73E-16	pseudobulk	edgeR	LRT
Itm2c	0.357975411	5.904547939	74.75405568	5.33E-18	6.70E-16	pseudobulk	edgeR	LRT
Arpp21	0.17387231	11.27199176	74.59024764	5.79E-18	7.25E-16	pseudobulk	edgeR	LRT
Rims3	0.351158786	5.934910109	74.39713104	6.39E-18	7.95E-16	pseudobulk	edgeR	LRT
Grm1	0.264647863	8.617853096	74.31826824	6.65E-18	8.23E-16	pseudobulk	edgeR	LRT
Cep83	-0.297188403	6.631371289	73.96288937	7.96E-18	9.81E-16	pseudobulk	edgeR	LRT
Lmbrd1	0.255600474	7.226919315	73.85815514	8.39E-18	1.03E-15	pseudobulk	edgeR	LRT
Fam155a	0.186900092	11.23060599	73.48197115	1.02E-17	1.23E-15	pseudobulk	edgeR	LRT
Astn1	0.21933223	8.893246992	73.41195992	1.05E-17	1.27E-15	pseudobulk	edgeR	LRT
Rit2	0.239452674	8.537118195	73.06530602	1.25E-17	1.51E-15	pseudobulk	edgeR	LRT
Prrt1	0.354159984	5.777143282	72.69377919	1.51E-17	1.80E-15	pseudobulk	edgeR	LRT
Trappc9	0.271578683	7.25716787	72.39898751	1.76E-17	2.08E-15	pseudobulk	edgeR	LRT
Tmem59l	0.318977828	6.119499459	71.19686606	3.23E-17	3.76E-15	pseudobulk	edgeR	LRT
Efna5	0.278750865	9.127032435	70.98820747	3.59E-17	4.13E-15	pseudobulk	edgeR	LRT
Camk1d	0.211684917	9.10042969	70.57170035	4.44E-17	5.08E-15	pseudobulk	edgeR	LRT
Atp2a2	0.222785556	7.858897428	69.7040991	6.89E-17	7.82E-15	pseudobulk	edgeR	LRT
Elmod1	0.235301559	7.662885454	69.54190867	7.48E-17	8.41E-15	pseudobulk	edgeR	LRT
Gm15398	0.335217067	5.905362894	69.48104613	7.72E-17	8.63E-15	pseudobulk	edgeR	LRT
Nr3c2	0.238260114	7.44669304	69.36550671	8.18E-17	9.11E-15	pseudobulk	edgeR	LRT
Ranbp2	0.256418101	7.11236076	69.23695887	8.73E-17	9.67E-15	pseudobulk	edgeR	LRT
Ccdc82	0.386507889	5.410097809	69.23124382	8.76E-17	9.67E-15	pseudobulk	edgeR	LRT
4930447C04Rik	-0.306576	6.525657508	68.97395335	9.98E-17	1.10E-14	pseudobulk	edgeR	LRT
Lin28b	-0.394848346	5.389032503	68.87540849	1.05E-16	1.14E-14	pseudobulk	edgeR	LRT
Htr1f	0.31524616	6.830503169	68.56356292	1.23E-16	1.33E-14	pseudobulk	edgeR	LRT
Cacna1c	0.196796421	9.349229683	67.93129035	1.69E-16	1.82E-14	pseudobulk	edgeR	LRT
Aldoa	0.23473046	7.57489987	67.78527762	1.82E-16	1.95E-14	pseudobulk	edgeR	LRT
Bsn	0.236779599	8.227669454	67.73098018	1.87E-16	2.00E-14	pseudobulk	edgeR	LRT
Mmp16	0.19544258	9.498644223	67.09057327	2.59E-16	2.75E-14	pseudobulk	edgeR	LRT
Hivep1	0.269856515	6.839295787	66.94638581	2.79E-16	2.95E-14	pseudobulk	edgeR	LRT
Sipa1l1	0.195122454	9.08476159	66.44733873	3.59E-16	3.78E-14	pseudobulk	edgeR	LRT
Prpf8	0.363092677	5.582962164	66.34064851	3.79E-16	3.97E-14	pseudobulk	edgeR	LRT
Rbm39	0.214262981	8.181592282	66.25059993	3.97E-16	4.14E-14	pseudobulk	edgeR	LRT
Adam23	-0.237575408	8.083412118	66.11221116	4.26E-16	4.42E-14	pseudobulk	edgeR	LRT
Ptprk	0.207012452	9.719337972	66.05958424	4.37E-16	4.52E-14	pseudobulk	edgeR	LRT
Rbm5	0.24486845	7.195157449	66.0251526	4.45E-16	4.58E-14	pseudobulk	edgeR	LRT
Sema6d	-0.240455184	8.248905692	65.94345944	4.64E-16	4.76E-14	pseudobulk	edgeR	LRT
Cacna1e	0.192353317	9.570812033	65.92464701	4.68E-16	4.78E-14	pseudobulk	edgeR	LRT
Mat2a	-0.297653577	6.187472215	65.72208131	5.19E-16	5.28E-14	pseudobulk	edgeR	LRT
Pcdh10	0.260931257	7.529414633	65.65542064	5.37E-16	5.44E-14	pseudobulk	edgeR	LRT
Cpne4	0.267981931	7.93494497	65.59868897	5.53E-16	5.57E-14	pseudobulk	edgeR	LRT
Larp1b	-0.44436059	5.047419591	64.88506616	7.94E-16	7.97E-14	pseudobulk	edgeR	LRT
Rap1gap2	-0.234845958	7.465229366	64.86806595	8.01E-16	8.01E-14	pseudobulk	edgeR	LRT
Lrrc4c	0.178452322	11.98937909	64.72615134	8.61E-16	8.57E-14	pseudobulk	edgeR	LRT
Gabbr1	0.234554165	7.375672749	64.66162211	8.89E-16	8.82E-14	pseudobulk	edgeR	LRT
Mical2	0.203881155	8.571468719	64.42695451	1.00E-15	9.85E-14	pseudobulk	edgeR	LRT
Hnrnpu	0.190877778	8.665193356	64.21799113	1.11E-15	1.09E-13	pseudobulk	edgeR	LRT
Ndrg4	0.210111106	8.42141245	63.81049741	1.37E-15	1.33E-13	pseudobulk	edgeR	LRT
Scg2	0.489265678	4.725072626	63.71227831	1.44E-15	1.39E-13	pseudobulk	edgeR	LRT
Rxfp1	0.388312263	6.0074948	63.07201858	1.99E-15	1.92E-13	pseudobulk	edgeR	LRT
Clvs2	0.262483314	6.918980835	63.03471858	2.03E-15	1.95E-13	pseudobulk	edgeR	LRT
Grin2a	0.17322687	10.5625585	63.00253048	2.06E-15	1.97E-13	pseudobulk	edgeR	LRT
Zfp608	0.33411793	5.747653125	62.91209424	2.16E-15	2.06E-13	pseudobulk	edgeR	LRT
Resp18	0.467187234	4.631972444	62.8504262	2.23E-15	2.12E-13	pseudobulk	edgeR	LRT
Xpo1	0.357786153	5.718275633	62.77058655	2.32E-15	2.20E-13	pseudobulk	edgeR	LRT
Tenm4	0.173966865	10.07761191	62.52145265	2.64E-15	2.48E-13	pseudobulk	edgeR	LRT
Gabra2	0.216813696	8.155517263	62.49356288	2.67E-15	2.51E-13	pseudobulk	edgeR	LRT
Nckap1	0.202507662	8.286016233	62.31393786	2.93E-15	2.74E-13	pseudobulk	edgeR	LRT
Shc3	0.260983173	6.72755004	61.93327834	3.55E-15	3.31E-13	pseudobulk	edgeR	LRT
Gm50304	-0.33500173	5.72766337	61.75581539	3.89E-15	3.61E-13	pseudobulk	edgeR	LRT
Hecw2	-0.174307242	9.361951183	61.70327623	3.99E-15	3.69E-13	pseudobulk	edgeR	LRT
Tmem132a	0.310086084	6.100220137	61.66525269	4.07E-15	3.75E-13	pseudobulk	edgeR	LRT
Dnm1	0.204508021	8.200377024	61.35768965	4.76E-15	4.36E-13	pseudobulk	edgeR	LRT
Pitpnm2	0.222555292	7.727218261	61.1860712	5.19E-15	4.74E-13	pseudobulk	edgeR	LRT
St6galnac5	0.210638284	8.258984491	60.90004202	6.00E-15	5.47E-13	pseudobulk	edgeR	LRT
Cap2	0.19899348	8.27301036	60.67404118	6.74E-15	6.11E-13	pseudobulk	edgeR	LRT
Ubb	0.240694744	7.10703926	60.46921208	7.47E-15	6.75E-13	pseudobulk	edgeR	LRT
Adgrb3	0.159534517	11.90437912	60.37471455	7.84E-15	7.03E-13	pseudobulk	edgeR	LRT
Bhlhb9	0.380691403	5.656835134	60.3594601	7.90E-15	7.06E-13	pseudobulk	edgeR	LRT
Psap	0.267099357	6.684746608	60.34860085	7.95E-15	7.07E-13	pseudobulk	edgeR	LRT
Ccbe1	0.286385459	7.331689093	60.3057173	8.12E-15	7.20E-13	pseudobulk	edgeR	LRT
Ranbp17	-0.321934129	5.954580903	60.21145074	8.52E-15	7.53E-13	pseudobulk	edgeR	LRT
Aak1	0.186973257	8.582622937	59.92536496	9.85E-15	8.68E-13	pseudobulk	edgeR	LRT
Ak5	0.211657409	8.585863259	59.76589884	1.07E-14	9.37E-13	pseudobulk	edgeR	LRT
Rtn1	0.182758017	8.838042885	59.60387806	1.16E-14	1.01E-12	pseudobulk	edgeR	LRT
Cck	0.263138288	6.615175245	58.78465845	1.76E-14	1.52E-12	pseudobulk	edgeR	LRT
Uchl3	-0.381104388	5.214333876	58.60682219	1.93E-14	1.66E-12	pseudobulk	edgeR	LRT
Pbx1	0.173964709	9.547749144	58.58626788	1.95E-14	1.67E-12	pseudobulk	edgeR	LRT
Gmds	-0.255799258	7.28679097	58.41788965	2.12E-14	1.81E-12	pseudobulk	edgeR	LRT
6720427I07Rik	0.369501334	5.429352161	58.37871848	2.16E-14	1.84E-12	pseudobulk	edgeR	LRT
Flrt2	0.184719763	8.948897897	58.36568835	2.18E-14	1.85E-12	pseudobulk	edgeR	LRT
Crebrf	0.2751131	6.362115853	58.29684325	2.25E-14	1.91E-12	pseudobulk	edgeR	LRT
Brinp2	0.220835012	8.254148959	58.20059723	2.37E-14	2.00E-12	pseudobulk	edgeR	LRT
Cntn6	-0.280374056	6.842174001	57.72757969	3.01E-14	2.53E-12	pseudobulk	edgeR	LRT
Pnmal2	0.343380076	5.736377041	57.58794092	3.23E-14	2.70E-12	pseudobulk	edgeR	LRT
Cnksr2	0.156133885	10.70795584	57.35315643	3.64E-14	3.03E-12	pseudobulk	edgeR	LRT
Nap1l5	0.355638229	5.899388581	57.27514029	3.79E-14	3.14E-12	pseudobulk	edgeR	LRT
Slc8a2	0.242300614	7.012474337	57.1872672	3.96E-14	3.28E-12	pseudobulk	edgeR	LRT
Sfpq	0.203526006	8.202600611	57.03167852	4.29E-14	3.53E-12	pseudobulk	edgeR	LRT
Mid1	-0.348018935	5.714058101	56.99887717	4.36E-14	3.58E-12	pseudobulk	edgeR	LRT
Npas3	-0.271396764	6.446184223	56.86537405	4.67E-14	3.82E-12	pseudobulk	edgeR	LRT
